IMDb ID,Title,Year,Rating,Votes,Genre,Description,Country,Director,Writers,URL,titleType,startYear,runtimeMinutes
tt0000121,The Soldier's Courtship,1896.0,4.3,123,"Comedy,Short",Britain's first drama (i.e. non documentary) film,United Kingdom,Alfred Moul,,https://www.imdb.com/title/tt0000121/,short,1896,1
tt0000122,Sortie des ateliers Vibert,1896.0,5.1,34,"Documentary,Short",,France,Georges Méliès,,https://www.imdb.com/title/tt0000122/,short,1896,
tt0000123,Séance de prestidigitation,1896.0,5.5,200,Short,The second film made by George Méliès.,France,Georges Méliès,,https://www.imdb.com/title/tt0000123/,short,1896,1
tt0000124,Tempête sur la jetée du treport,1896.0,5.3,33,"Documentary,Short",,France,Georges Méliès,,https://www.imdb.com/title/tt0000124/,short,1896,
tt0000125,The Terrible Railway Accident,1896.0,4.6,17,Short,,United Kingdom,,,https://www.imdb.com/title/tt0000125/,short,1896,
tt0000126,Tom Old Boot,1896.0,5.8,34,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000126/,short,1896,
tt0000127,Les tribulations d'un concierge,1896.0,4.4,30,"Comedy,Short",,France,Georges Méliès,,https://www.imdb.com/title/tt0000127/,short,1896,
tt0000128,Un lycée de jeunes filles,1896.0,5.5,42,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000128/,short,1896,
tt0000129,Un petit diable,1896.0,6.5,55,Short,This film is release number 12 in George Méliès's Star Films' catalog.,France,Georges Méliès,,https://www.imdb.com/title/tt0000129/,short,1896,
tt0000130,Une altercation au café,1896.0,5.1,31,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000130/,short,1896,
tt0000131,Une nuit terrible,1896.0,5.7,1.6K,"Comedy,Horror,Short","In 2011 Pauline Méliès, great-great-granddaughter of the original Georges Méliès, hypothesized that the known copy to exist of ""A Terrible Night"" was actually a later film of the same director called ""A Midnight Episode"", and that a flipbook published by Leon Beaulieu around the turn of the century is a copy of the true film. If this hypothesis is correct then both films exist.",France,Georges Méliès,,https://www.imdb.com/title/tt0000131/,short,1896,1
tt0000132,Une partie de cartes,1896.0,5.1,1.2K,"Biography,Short",The first film made by Georges Méliès.,France,Georges Méliès,Georges Méliès,https://www.imdb.com/title/tt0000132/,short,1896,1
tt0000133,La voiture du potier,1896.0,6.3,38,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000133/,short,1896,
tt0000134,The Wandering Negro Minstrels,1896.0,4.5,23,"Music,Short",,United Kingdom,,,https://www.imdb.com/title/tt0000134/,short,1896,
tt0000135,A Watermelon Feast,1896.0,6.2,89,"Documentary,Short",Biograph production number 40.,United States,William K.L. Dickson,,https://www.imdb.com/title/tt0000135/,short,1896,
tt0000137,Au réfectoire,1897.0,4.9,42,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000137/,short,1897,
tt0000138,L'Auberge ensorcelée,1897.0,6.4,1.3K,"Comedy,Short",Star Film 122 - 123.,France,Georges Méliès,Georges Méliès,https://www.imdb.com/title/tt0000138/,short,1897,2
tt0000139,L'aveugle,1897.0,5.3,29,"Drama,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000139/,short,1897,
tt0000140,Baignade dans le torrent,1897.0,4.9,343,"Documentary,Short","Included on the ""Alice Guy Blanche Vol. 1: The Gaumont Years"" Blu-ray, released by Kino.",France,Alice Guy,,https://www.imdb.com/title/tt0000140/,short,1897,1
tt0000141,Ballet libella,1897.0,5.1,140,"Documentary,Short","Some ballet dancers go into action with costumes that suggest dragonflies.It's a nice short for the period, although the modern viewer may consider it pointless. Viewed in the context of several dance shorts of the period, which were labeled as ""Butterfly dancers"" and featured extensive had coloring, it shows up as a nice variant.My sources indicate that it was actually shot by. Albert Kirchner and acquired by Gaumont, which is why it is usually attributed to Alice Guy.",France,Alice Guy,,https://www.imdb.com/title/tt0000141/,short,1897,2
tt0000142,Buffalo Bill and Escort,1897.0,5.2,33,"News,Short",,United States,James H. White,,https://www.imdb.com/title/tt0000142/,short,1897,
tt0000143,Les cambrioleurs,1897.0,5.0,300,"Comedy,Short","Turn-of-the-Century Blind Man, The (1898) ** 1/2 (out of 4) At the Hypnotists (1898) ** 1/2 (out of 4)Burglars, The (1898) ** 1/2 (out of 4) Disappearing Act (1898) ** 1/2 (out of 4) Surprise Attack on a House at Daybreak (1898) *** 1/2 (out of 4) Five more films from Alice Guy from the Gaumont Treasures box set from Kino. THE TURN-OF-THE-CENTURY BLIND MAN is a pretty simple and straight-forward prank film as a homeless man is pushed off a park bench by a police officer. The poor man then puts his outfit on a rich man sleeping in that same chair just to see the officer go after him. AT THE HYPNOTISTS has pretty much what you'd expect from a film with its title as a hypnotist makes a man do various funny things. THE BURGLARS takes place on a rather obvious but funny set as two crooks try to break into a house as a couple cops come after them. DISAPPEARING ACT is a poor man's Melies wannabe as a magician makes a woman turn into a devil then turns it back into a man. The final film, SURPRISE ATTACK ON A HOUSE AT DAYBREAK is without question the most impressive of this group as soldiers close in on another group of soldiers held up in a house. This short, running a brief 50-seconds, is without question the highlight here as we get a pretty good battle sequence that was years before the work of Griffith would come into play. Guy handles the material quite well and manages to make the film feel a lot bigger than it actually is. The other four films are all a mixed bag as the middle three come off as lesser copies of films we've seen from both Edison and Melies. The first film also doesn't come off very original and only works as a mild interest to those who enjoy these early films.",France,Alice Guy,,https://www.imdb.com/title/tt0000143/,short,1897,1
tt0000144,Chez le magnétiseur,1897.0,5.2,370,"Comedy,Short",'Chez le magnétiseur' translate from France to English as 'At the magnetizer',France,Alice Guy,,https://www.imdb.com/title/tt0000144/,short,1897,1
tt0000145,En classe,1897.0,3.6,15,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000145/,short,1897,
tt0000146,Le cocher de fiacre endormi,1897.0,5.0,28,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000146/,short,1897,
tt0000147,The Corbett-Fitzsimmons Fight,1897.0,5.3,556,"Documentary,News,Sport","In the early 1980s, world class sports athlete and fight film collector, Jim Jacobs acquired surviving original nitrate print elements of this 63mm film. He took these elements to ASC cinematographer and film restoration specialist, Karl Malkames who designed and built a printer to copy the film to standard 35mm and 16mm formats. It's because of Jacobs and Malkames that these fragments of the film are viewable today.",United States,Enoch J. Rector,,https://www.imdb.com/title/tt0000147/,movie,1897,100
tt0000148,Le Coucher d'Yvette,1897.0,3.4,17,Short,,France,Alice Guy,,https://www.imdb.com/title/tt0000148/,short,1897,
tt0000149,Dans les coulisses,1897.0,4.8,24,"Comedy,Short",,France,Georges Méliès,,https://www.imdb.com/title/tt0000149/,short,1897,
tt0000150,Danse fleur de lotus,1897.0,5.4,198,"Documentary,Short","That's probably not Loie Fuller performing in this short actuality directed by Alice Guy, even though she was in Paris at the time. The Lumieres had shot a version of this the previous year and that was not Miss Fuller either. She had invented this free-form performance in a swirling costume and Edison had shot a movie of Annabella doing her version in 1895.You could call it an early film genre. Put ""Serpentine Dance"" into the search field at the IMDb and you'll pick up ten titles, not including the one I'm discussing now, from 1895 through 1912. It's understandable. This is pretty much a pure study in human movement. What better subject for a motion picture? Still, as it does nothing that others of the genre don't also do, it's difficult to assign it more than an ""OK"".",France,Alice Guy,,https://www.imdb.com/title/tt0000150/,short,1897,1
tt0000151,Faust et Marguerite,1897.0,4.6,75,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000151/,short,1897,
tt0000152,L'hallucination de l'alchimiste,1897.0,6.2,314,"Fantasy,Horror,Short","The Flicker Alley DVD ""Georges Méliès: Encore New Discoveries (1896-1911)"" misidentified a partial hand-colored print of the 1906 film ""Alchimiste Parafaragaramus ou La cornue infernale"" (The Mysterious Retort) as this film, ""L'hallucination de l'alchimiste"" (An Hallucinated Alchemist) from 1897, which continues to be considered a lost film. A comparison with the black and white print of ""The Mysterios Retort"" on Flicker Alley's prior DVD set ""Georges Méliès First Wizard of Cinema (1896-1913)"" demonstrates this.",France,Georges Méliès,,https://www.imdb.com/title/tt0000152/,short,1897,2
tt0000153,The Haunted Castle,1897.0,5.7,560,"Horror,Short","This is an interesting short film. Not because of the full-blown irony from a watered-down remake would set a precedent for the future of cinema (thanks...). It's a mysterious film that is actually hypothetically lost. George Albert Smith is attached to this forty second short, which is a direct remake of Méliès' three minute 'Le Manoir Du Diable'. But, history tells us that it was actually Méliès who directed this a year after his original. Smith seemingly purchased the film for British audiences, to which they all presumed he directed it. And so his name was forever attached. Fascinating how time skews works of art!Anyway, the vital scenes of the skeleton appearing and transforming into a shadowy figure which then morphs into a ghost are still present. It just happens much much quicker. That's about it really. The editing is considerably more frantic, particularly the jump cuts, and the charm and creativity of the original is practically non-existent. The eccentric character movements are minimal and the magical horror elements are lacklustre to say the least. Oh, and either the end of the film is lost or Méliès/Smith couldn't be bothered to finish the film. It literally makes no sense to remake a film a year after the original, almost rendering this useless. An exercise in futility. It's best that we let time forget about The Haunted Castle.",United Kingdom,George Albert Smith,,https://www.imdb.com/title/tt0000153/,short,1897,1
tt0000154,Henley Regatta,1897.0,3.6,18,"News,Short,Sport",The first film to be shot on 70mm,United Kingdom,Birt Acres,,https://www.imdb.com/title/tt0000154/,short,1897,
tt0000155,Le magnétiseur,1897.0,5.2,31,Short,,France,Georges Méliès,,https://www.imdb.com/title/tt0000155/,short,1897,
tt0000156,L'hôtel empoisonné,1896.0,3.9,26,"Comedy,Short",,France,Georges Méliès,,https://www.imdb.com/title/tt0000156/,short,1896,
tt0000157,Idylle,1897.0,3.9,17,Short,,France,Alice Guy,,https://www.imdb.com/title/tt0000157/,short,1897,
tt0000158,Idylle interrompue,1897.0,3.2,17,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000158/,short,1897,
tt0000159,Le cabinet de Méphistophélès,1897.0,5.1,165,"Horror,Short",One of the earliest instances in motion pictures of the multiple exposure technique.,France,Georges Méliès,,https://www.imdb.com/title/tt0000159/,short,1897,1
tt0000160,The Last Days of Pompeii,1900.0,5.3,29,"Drama,Short",Version of Gli ultimi giorni di Pompei (1908),United Kingdom,Walter R. Booth,,https://www.imdb.com/title/tt0000160/,short,1900,
tt0000161,Leçon de danse,1897.0,3.6,16,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000161/,short,1897,
tt0000162,Les chutes,1897.0,5.4,508,"Documentary,Short",The first film to be filmed in Canada.,France,Alexandre Promio,,https://www.imdb.com/title/tt0000162/,short,1897,1
tt0000163,Le planton du colonel,1897.0,5.0,15,"Comedy,Short",,France,Alice Guy,,https://www.imdb.com/title/tt0000163/,short,1897,
tt0000164,Le pêcheur dans le torrent,1897.0,5.0,342,"Comedy,Short","Staged comedy shot of a fisherman pushed into a stream by one of a group of young boys. Might have been funny back in the day, but extremely ordinary when seen today - and the entire plot is given away by the title.",France,Alice Guy,,https://www.imdb.com/title/tt0000164/,short,1897,1
tt0000165,Riña en un café,1897.0,4.7,150,Short,Widely considered to be the first fiction film made in Spain.,Spain,Fructuós Gelabert,,https://www.imdb.com/title/tt0000165/,short,1897,1
tt0000166,Salida de los trabajadores de la fábrica España Industrial,1897.0,3.6,20,"Documentary,Short",,Spain,Fructuós Gelabert,,https://www.imdb.com/title/tt0000166/,short,1897,1
tt0000167,Salida de misa de doce del Pilar de Zaragoza,1897.0,4.1,170,"Documentary,Short",The father of the director appears among the persons who exit the church.,Spain,Eduardo Jimeno,,https://www.imdb.com/title/tt0000167/,short,1897,
tt0000168,Salida del público de la iglesia parroquial de Santa María de Sans,1897.0,3.2,18,"Documentary,Short",,Spain,Fructuós Gelabert,,https://www.imdb.com/title/tt0000168/,short,1897,1
